,0
8139,76.0
8140,64.0
8141,107.0
8142,195.0
8143,252.0
8144,235.0
8145,80.0
8146,132.0
8147,150.0
8148,30.0
8149,50.0
8150,60.0
8151,118.0
8152,333.0
8153,327.0
8154,315.0
8155,168.0
8156,232.0
8157,251.0
8158,349.0
8159,241.0
8160,98.0
8161,185.0
8162,194.0
8163,97.0
8164,239.0
8165,241.0
8166,39.0
8167,143.0
8168,108.0
8169,281.0
8170,256.0
8171,189.0
8172,166.0
8173,34.0
8174,11.0
8175,140.0
8176,138.0
8177,160.0
8178,289.0
8179,326.0
8180,128.0
8181,74.0
8182,95.0
8183,10.0
8184,26.0
8185,114.0
8186,128.0
8187,240.0
8188,135.0
8189,114.0
8190,154.0
8191,137.0
8192,331.0
8193,380.0
8194,361.0
8195,14.0
8196,55.0
8197,41.0
8198,40.0
8199,68.0
8200,96.0
8201,201.0
8202,191.0
8203,211.0
8204,67.0
8205,118.0
8206,44.0
8207,151.0
8208,424.0
8209,384.0
8210,270.0
8211,253.0
8212,18.0
8213,69.0
8214,86.0
8215,130.0
8216,123.0
8217,174.0
8218,106.0
8219,172.0
8220,199.0
8221,200.0
8222,263.0
8223,211.0
8224,233.0
8225,61.0
8226,64.0
8227,179.0
8228,182.0
8229,91.0
8230,175.0
8231,209.0
8232,463.0
8233,482.0
8234,331.0
8235,151.0
8236,213.0
8237,21.0
8238,130.0
8239,243.0
8240,318.0
8241,340.0
8242,38.0
8243,131.0
8244,153.0
8245,76.0
8246,300.0
8247,193.0
8248,349.0
8249,194.0
8250,145.0
8251,8.0
8252,136.0
8253,172.0
8254,167.0
8255,126.0
8256,177.0
8257,40.0
8258,68.0
8259,244.0
8260,279.0
8261,223.0
8262,588.0
8263,566.0
8264,467.0
8265,267.0
8266,137.0
8267,180.0
8268,319.0
8269,372.0
8270,302.0
8271,273.0
8272,411.0
8273,501.0
8274,592.0
8275,144.0
8276,151.0
8277,154.0
8278,264.0
8279,259.0
8280,215.0
8281,45.0
8282,76.0
8283,99.0
8284,226.0
8285,190.0
8286,190.0
8287,209.0
8288,67.0
8289,61.0
8290,56.0
8291,193.0
8292,195.0
8293,168.0
8294,82.0
8295,90.0
8296,40.0
8297,76.0
8298,110.0
8299,224.0
8300,245.0
8301,272.0
8302,322.0
8303,350.0
8304,194.0
8305,188.0
8306,71.0
8307,280.0
8308,167.0
8309,158.0
8310,78.0
8311,58.0
8312,50.0
8313,71.0
8314,201.0
8315,196.0
8316,182.0
8317,214.0
8318,104.0
8319,399.0
8320,253.0
8321,285.0
8322,211.0
8323,90.0
8324,117.0
8325,163.0
8326,80.0
8327,86.0
8328,70.0
8329,76.0
8330,191.0
8331,151.0
8332,149.0
8333,68.0
8334,81.0
8335,99.0
8336,115.0
8337,159.0
8338,190.0
8339,40.0
8340,95.0
8341,37.0
8342,46.0
8343,121.0
8344,133.0
8345,125.0
8346,78.0
8347,59.0
8348,55.0
8349,66.0
8350,98.0
8351,55.0
8352,148.0
8353,93.0
8354,69.0
8355,120.0
8356,99.0
8357,123.0
8358,29.0
8359,31.0
8360,46.0
8361,88.0
8362,108.0
8363,60.0
8364,116.0
8365,139.0
8366,195.0
8367,216.0
8368,315.0
8369,126.0
8370,183.0
8371,97.0
8372,127.0
8373,55.0
8374,42.0
8375,81.0
8376,146.0
8377,195.0
8378,42.0
8379,38.0
8380,62.0
8381,124.0
8382,189.0
8383,182.0
8384,290.0
8385,256.0
8386,336.0
8387,249.0
8388,256.0
8389,152.0
8390,41.0
8391,46.0
8392,61.0
8393,26.0
8394,30.0
8395,48.0
8396,61.0
8397,164.0
8398,205.0
8399,211.0
8400,148.0
8401,120.0
8402,70.0
8403,19.0
8404,64.0
8405,84.0
8406,103.0
8407,180.0
8408,194.0
8409,183.0
8410,263.0
8411,206.0
8412,239.0
8413,178.0
8414,159.0
8415,180.0
8416,87.0
8417,68.0
8418,101.0
8419,103.0
8420,113.0
8421,149.0
8422,53.0
8423,54.0
8424,57.0
8425,40.0
8426,44.0
8427,133.0
8428,136.0
8429,210.0
8430,92.0
8431,124.0
8432,152.0
8433,206.0
8434,101.0
8435,155.0
8436,51.0
8437,32.0
8438,57.0
8439,86.0
8440,171.0
8441,171.0
8442,161.0
8443,118.0
8444,120.0
8445,63.0
8446,142.0
8447,162.0
8448,239.0
8449,116.0
8450,92.0
8451,86.0
8452,96.0
8453,118.0
8454,102.0
8455,91.0
8456,46.0
8457,112.0
8458,79.0
8459,88.0
8460,145.0
8461,197.0
8462,202.0
8463,98.0
8464,87.0
8465,57.0
8466,152.0
8467,173.0
8468,137.0
8469,85.0
8470,88.0
8471,60.0
8472,89.0
8473,70.0
8474,124.0
8475,121.0
8476,61.0
8477,63.0
8478,208.0
8479,336.0
8480,334.0
8481,313.0
8482,297.0
8483,15.0
8484,45.0
8485,97.0
8486,98.0
8487,81.0
8488,172.0
8489,282.0
8490,286.0
8491,240.0
8492,75.0
8493,119.0
8494,154.0
8495,283.0
8496,368.0
8497,260.0
8498,79.0
8499,103.0
8500,146.0
8501,200.0
8502,191.0
8503,161.0
8504,30.0
8505,55.0
8506,199.0
8507,181.0
8508,65.0
8509,77.0
8510,101.0
8511,124.0
8512,116.0
8513,140.0
8514,19.0
8515,58.0
8516,140.0
8517,209.0
8518,209.0
8519,55.0
8520,184.0
8521,314.0
8522,360.0
8523,366.0
8524,106.0
8525,240.0
8526,154.0
8527,162.0
8528,331.0
8529,327.0
8530,164.0
8531,284.0
8532,243.0
8533,60.0
8534,61.0
8535,131.0
8536,28.0
8537,77.0
8538,152.0
8539,196.0
8540,173.0
8541,251.0
8542,312.0
8543,67.0
8544,29.0
8545,137.0
8546,185.0
8547,207.0
8548,23.0
8549,133.0
8550,163.0
8551,172.0
8552,27.0
8553,61.0
8554,115.0
8555,113.0
8556,55.0
8557,108.0
8558,174.0
8559,327.0
8560,174.0
8561,99.0
8562,36.0
8563,9.0
8564,93.0
8565,93.0
8566,221.0
8567,270.0
8568,249.0
8569,142.0
8570,137.0
8571,226.0
8572,230.0
8573,158.0
8574,187.0
8575,183.0
8576,282.0
8577,247.0
8578,524.0
8579,641.0
8580,157.0
8581,166.0
8582,87.0
8583,259.0
8584,213.0
8585,266.0
8586,252.0
8587,219.0
8588,227.0
8589,297.0
8590,101.0
8591,122.0
8592,177.0
8593,102.0
8594,146.0
8595,249.0
8596,287.0
8597,230.0
8598,22.0
8599,77.0
8600,161.0
8601,162.0
8602,98.0
8603,245.0
8604,197.0
8605,211.0
8606,92.0
8607,265.0
8608,398.0
8609,362.0
8610,258.0
8611,85.0
8612,251.0
8613,588.0
8614,206.0
8615,282.0
8616,126.0
8617,196.0
8618,211.0
8619,236.0
8620,20.0
8621,57.0
8622,206.0
8623,204.0
8624,109.0
8625,19.0
8626,85.0
8627,251.0
8628,278.0
8629,268.0
8630,263.0
8631,19.0
8632,98.0
8633,106.0
8634,147.0
8635,125.0
8636,151.0
8637,175.0
8638,308.0
8639,317.0
8640,105.0
8641,119.0
8642,115.0
8643,71.0
8644,59.0
8645,75.0
8646,158.0
8647,164.0
8648,205.0
8649,162.0
8650,149.0
8651,162.0
8652,180.0
8653,177.0
8654,92.0
8655,66.0
8656,61.0
8657,119.0
8658,207.0
8659,50.0
8660,59.0
8661,153.0
8662,233.0
8663,215.0
8664,250.0
8665,14.0
8666,53.0
8667,78.0
8668,214.0
8669,82.0
8670,189.0
8671,170.0
8672,111.0
8673,129.0
8674,142.0
8675,197.0
8676,103.0
8677,101.0
8678,138.0
8679,160.0
8680,135.0
8681,81.0
8682,160.0
8683,253.0
8684,239.0
8685,118.0
8686,147.0
8687,58.0
8688,68.0
8689,35.0
8690,202.0
8691,113.0
8692,89.0
8693,50.0
8694,45.0
8695,53.0
8696,168.0
8697,62.0
8698,46.0
8699,74.0
8700,177.0
8701,179.0
8702,31.0
8703,30.0
8704,66.0
8705,85.0
8706,132.0
8707,176.0
8708,155.0
8709,123.0
8710,133.0
8711,156.0
8712,130.0
8713,118.0
8714,93.0
8715,134.0
8716,71.0
8717,93.0
8718,93.0
8719,105.0
8720,48.0
8721,32.0
8722,34.0
8723,85.0
8724,168.0
8725,41.0
8726,26.0
8727,24.0
8728,43.0
8729,137.0
8730,143.0
8731,54.0
8732,89.0
8733,38.0
8734,48.0
8735,71.0
8736,189.0
8737,326.0
8738,164.0
8739,174.0
8740,186.0
8741,170.0
8742,202.0
8743,181.0
8744,30.0
8745,35.0
8746,20.0
8747,36.0
8748,53.0
8749,83.0
8750,119.0
8751,109.0
8752,200.0
8753,111.0
8754,64.0
8755,155.0
8756,159.0
8757,90.0
8758,67.0
8759,63.0
8760,57.0
8761,71.0
8762,82.0
8763,93.0
8764,127.0
8765,192.0
8766,116.0
8767,141.0
8768,126.0
8769,136.0
8770,177.0
8771,145.0
8772,64.0
8773,175.0
8774,72.0
8775,57.0
8776,107.0
8777,101.0
8778,117.0
8779,41.0
8780,131.0
8781,179.0
8782,118.0
8783,61.0
8784,73.0
8785,95.0
8786,116.0
8787,116.0
8788,183.0
8789,135.0
8790,45.0
8791,93.0
8792,136.0
8793,142.0
8794,84.0
8795,51.0
8796,27.0
8797,36.0
8798,30.0
8799,26.0
8800,29.0
8801,21.0
8802,21.0
8803,29.0
8804,32.0
8805,42.0
8806,46.0
8807,22.0
8808,19.0
8809,35.0
8810,54.0
8811,29.0
8812,39.0
8813,50.0
8814,72.0
8815,70.0
8816,19.0
8817,11.0
8818,26.0
8819,43.0
8820,131.0
8821,161.0
8822,170.0
8823,210.0
8824,202.0
8825,51.0
8826,146.0
8827,125.0
8828,224.0
8829,84.0
8830,189.0
8831,36.0
8832,71.0
8833,87.0
8834,73.0
8835,71.0
8836,51.0
8837,41.0
8838,60.0
8839,61.0
8840,178.0
8841,396.0
8842,392.0
8843,379.0
8844,29.0
8845,49.0
8846,14.0
8847,24.0
8848,47.0
8849,65.0
8850,138.0
8851,141.0
8852,353.0
8853,354.0
8854,302.0
8855,103.0
8856,107.0
8857,87.0
8858,84.0
8859,84.0
8860,87.0
8861,92.0
8862,62.0
8863,40.0
8864,31.0
8865,13.0
8866,104.0
8867,147.0
8868,136.0
8869,117.0
8870,234.0
8871,317.0
8872,315.0
8873,18.0
8874,22.0
8875,155.0
8876,171.0
8877,167.0
8878,143.0
8879,238.0
8880,258.0
8881,407.0
8882,406.0
8883,118.0
8884,183.0
8885,106.0
8886,125.0
8887,105.0
8888,103.0
8889,99.0
8890,29.0
8891,57.0
8892,104.0
8893,111.0
8894,388.0
8895,426.0
8896,314.0
8897,512.0
8898,689.0
8899,429.0
8900,20.0
8901,29.0
8902,259.0
8903,265.0
8904,392.0
8905,381.0
8906,372.0
8907,295.0
8908,192.0
8909,324.0
8910,361.0
8911,369.0
8912,40.0
8913,22.0
8914,148.0
8915,241.0
8916,251.0
8917,255.0
8918,409.0
8919,448.0
8920,354.0
8921,552.0
8922,539.0
8923,442.0
8924,100.0
8925,217.0
8926,486.0
8927,572.0
8928,228.0
8929,15.0
8930,98.0
8931,142.0
8932,58.0
8933,199.0
8934,239.0
8935,390.0
8936,456.0
8937,141.0
8938,98.0
8939,183.0
8940,150.0
8941,51.0
8942,126.0
8943,274.0
8944,339.0
8945,426.0
8946,498.0
8947,86.0
8948,88.0
8949,200.0
8950,191.0
8951,101.0
8952,54.0
8953,134.0
8954,216.0
8955,198.0
8956,102.0
8957,100.0
8958,251.0
8959,236.0
8960,195.0
8961,199.0
8962,113.0
8963,137.0
8964,32.0
8965,120.0
8966,57.0
8967,17.0
8968,20.0
8969,39.0
8970,71.0
8971,121.0
8972,66.0
8973,110.0
8974,76.0
8975,78.0
8976,36.0
8977,70.0
8978,97.0
8979,171.0
8980,222.0
8981,264.0
8982,203.0
8983,20.0
8984,82.0
8985,91.0
8986,100.0
8987,55.0
8988,81.0
8989,71.0
8990,103.0
8991,94.0
8992,139.0
8993,244.0
8994,326.0
8995,186.0
8996,214.0
8997,71.0
8998,85.0
8999,74.0
9000,108.0
9001,147.0
9002,139.0
9003,89.0
9004,82.0
9005,143.0
9006,181.0
9007,121.0
9008,67.0
9009,146.0
9010,111.0
9011,113.0
9012,246.0
9013,91.0
9014,169.0
9015,114.0
9016,117.0
9017,53.0
9018,108.0
9019,120.0
9020,160.0
9021,264.0
9022,200.0
9023,205.0
9024,211.0
9025,198.0
9026,155.0
9027,227.0
9028,156.0
9029,52.0
9030,133.0
9031,105.0
9032,162.0
9033,147.0
9034,219.0
9035,223.0
9036,171.0
9037,93.0
9038,116.0
9039,172.0
9040,150.0
9041,117.0
9042,91.0
9043,209.0
9044,185.0
9045,220.0
9046,291.0
9047,525.0
9048,177.0
9049,316.0
9050,240.0
9051,42.0
9052,50.0
9053,54.0
9054,35.0
9055,86.0
9056,239.0
9057,250.0
9058,154.0
9059,39.0
9060,56.0
9061,130.0
9062,175.0
9063,177.0
9064,71.0
9065,50.0
9066,76.0
9067,218.0
9068,210.0
9069,195.0
9070,108.0
9071,133.0
9072,86.0
9073,77.0
9074,73.0
9075,89.0
9076,169.0
9077,148.0
9078,108.0
9079,220.0
9080,128.0
9081,79.0
9082,124.0
9083,92.0
9084,195.0
9085,62.0
9086,231.0
9087,202.0
9088,62.0
9089,66.0
9090,159.0
9091,283.0
9092,81.0
9093,111.0
9094,137.0
9095,202.0
9096,220.0
9097,196.0
9098,28.0
9099,44.0
9100,167.0
9101,138.0
9102,149.0
9103,115.0
9104,75.0
9105,61.0
9106,110.0
9107,75.0
9108,114.0
9109,114.0
9110,34.0
9111,33.0
9112,75.0
9113,78.0
9114,124.0
9115,147.0
9116,43.0
9117,111.0
9118,129.0
9119,218.0
9120,135.0
9121,128.0
9122,107.0
9123,202.0
9124,166.0
9125,112.0
9126,56.0
9127,62.0
9128,96.0
9129,144.0
9130,131.0
9131,150.0
9132,83.0
9133,92.0
9134,80.0
9135,23.0
9136,33.0
9137,72.0
9138,282.0
9139,280.0
9140,302.0
9141,211.0
9142,193.0
9143,47.0
9144,120.0
9145,328.0
9146,372.0
9147,277.0
9148,162.0
9149,94.0
9150,202.0
9151,197.0
9152,118.0
9153,106.0
9154,90.0
9155,85.0
9156,58.0
9157,117.0
9158,210.0
9159,281.0
9160,275.0
9161,71.0
9162,122.0
9163,190.0
9164,68.0
9165,36.0
9166,69.0
9167,142.0
9168,247.0
9169,363.0
9170,299.0
9171,150.0
9172,200.0
9173,301.0
9174,345.0
9175,285.0
9176,117.0
9177,212.0
9178,229.0
9179,105.0
9180,187.0
9181,163.0
9182,102.0
9183,83.0
9184,107.0
9185,248.0
9186,222.0
9187,157.0
9188,139.0
9189,27.0
9190,19.0
9191,81.0
9192,127.0
9193,219.0
9194,321.0
9195,347.0
9196,228.0
9197,96.0
9198,95.0
9199,15.0
9200,91.0
9201,115.0
9202,99.0
9203,145.0
9204,184.0
9205,176.0
9206,160.0
9207,148.0
9208,275.0
9209,395.0
9210,387.0
9211,27.0
9212,49.0
9213,54.0
9214,46.0
9215,111.0
9216,112.0
9217,115.0
9218,116.0
9219,87.0
9220,199.0
9221,318.0
9222,298.0
9223,392.0
9224,283.0
9225,17.0
9226,58.0
9227,42.0
9228,100.0
9229,100.0
9230,154.0
9231,90.0
9232,155.0
9233,154.0
9234,189.0
9235,152.0
9236,169.0
9237,183.0
9238,19.0
9239,60.0
9240,131.0
9241,246.0
9242,72.0
9243,171.0
9244,175.0
9245,507.0
9246,539.0
9247,326.0
9248,265.0
9249,200.0
9250,15.0
9251,106.0
9252,197.0
9253,270.0
9254,245.0
9255,47.0
9256,122.0
9257,144.0
9258,69.0
9259,182.0
9260,174.0
9261,345.0
9262,157.0
9263,150.0
9264,9.0
9265,119.0
9266,107.0
9267,147.0
9268,99.0
9269,123.0
9270,15.0
9271,50.0
9272,196.0
9273,197.0
9274,241.0
9275,435.0
9276,541.0
9277,427.0
9278,347.0
9279,279.0
9280,293.0
9281,229.0
9282,386.0
9283,422.0
9284,512.0
9285,57.0
9286,103.0
9287,165.0
9288,180.0
9289,297.0
9290,242.0
9291,52.0
9292,64.0
9293,87.0
9294,184.0
9295,154.0
9296,141.0
9297,245.0
9298,47.0
9299,45.0
9300,62.0
9301,190.0
9302,193.0
9303,211.0
9304,70.0
9305,73.0
9306,36.0
9307,63.0
9308,151.0
9309,233.0
9310,252.0
9311,242.0
9312,347.0
9313,386.0
9314,210.0
9315,172.0
9316,69.0
9317,256.0
9318,224.0
9319,159.0
9320,55.0
9321,62.0
9322,53.0
9323,76.0
9324,149.0
9325,230.0
9326,183.0
9327,119.0
9328,86.0
9329,139.0
9330,207.0
9331,263.0
9332,120.0
9333,84.0
9334,142.0
9335,199.0
9336,81.0
9337,112.0
9338,72.0
9339,110.0
9340,165.0
9341,158.0
9342,194.0
9343,68.0
9344,104.0
9345,115.0
9346,113.0
9347,154.0
9348,187.0
9349,31.0
9350,62.0
9351,243.0
9352,38.0
9353,125.0
9354,138.0
9355,134.0
9356,99.0
9357,72.0
9358,54.0
9359,67.0
9360,60.0
9361,35.0
9362,108.0
9363,50.0
9364,79.0
9365,95.0
9366,125.0
9367,32.0
9368,65.0
9369,56.0
9370,111.0
9371,86.0
9372,42.0
9373,128.0
9374,103.0
9375,171.0
9376,187.0
9377,246.0
9378,141.0
9379,249.0
9380,107.0
9381,87.0
9382,79.0
9383,46.0
9384,74.0
9385,161.0
9386,198.0
9387,75.0
9388,38.0
9389,137.0
9390,121.0
9391,179.0
9392,119.0
9393,277.0
9394,248.0
9395,184.0
9396,243.0
9397,268.0
9398,278.0
9399,51.0
9400,48.0
9401,79.0
9402,30.0
9403,42.0
9404,52.0
9405,83.0
9406,180.0
9407,191.0
9408,202.0
9409,84.0
9410,108.0
9411,60.0
9412,22.0
9413,45.0
9414,116.0
9415,124.0
9416,161.0
9417,155.0
9418,158.0
9419,227.0
9420,204.0
9421,232.0
9422,188.0
9423,147.0
9424,164.0
9425,16.0
9426,50.0
9427,57.0
9428,150.0
9429,95.0
9430,171.0
9431,61.0
9432,80.0
9433,49.0
9434,53.0
9435,59.0
9436,105.0
9437,132.0
9438,168.0
9439,94.0
9440,127.0
9441,138.0
9442,183.0
9443,114.0
9444,176.0
9445,52.0
9446,37.0
9447,42.0
9448,104.0
9449,117.0
9450,114.0
9451,203.0
9452,102.0
9453,163.0
9454,44.0
9455,23.0
9456,77.0
9457,264.0
9458,172.0
9459,197.0
9460,112.0
9461,59.0
9462,105.0
9463,113.0
9464,117.0
9465,80.0
9466,105.0
9467,46.0
9468,86.0
9469,70.0
9470,119.0
9471,160.0
9472,215.0
9473,221.0
9474,135.0
9475,111.0
9476,88.0
9477,167.0
9478,200.0
9479,150.0
9480,102.0
9481,99.0
9482,52.0
9483,96.0
9484,81.0
9485,157.0
9486,96.0
9487,59.0
9488,95.0
9489,216.0
9490,327.0
9491,381.0
9492,299.0
9493,267.0
9494,18.0
9495,44.0
9496,91.0
9497,135.0
9498,58.0
9499,132.0
9500,260.0
9501,309.0
9502,253.0
9503,64.0
9504,105.0
9505,149.0
9506,280.0
9507,376.0
9508,303.0
9509,65.0
9510,64.0
9511,125.0
9512,178.0
9513,190.0
9514,215.0
9515,51.0
9516,60.0
9517,163.0
9518,169.0
9519,50.0
9520,50.0
9521,80.0
9522,84.0
9523,128.0
9524,130.0
9525,16.0
9526,57.0
9527,77.0
9528,185.0
9529,204.0
9530,79.0
9531,148.0
9532,334.0
9533,420.0
9534,456.0
9535,105.0
9536,158.0
9537,178.0
9538,262.0
9539,298.0
9540,321.0
9541,174.0
9542,360.0
9543,203.0
9544,39.0
9545,96.0
9546,101.0
9547,12.0
9548,109.0
9549,114.0
9550,94.0
9551,100.0
9552,307.0
9553,292.0
9554,71.0
9555,31.0
9556,103.0
9557,122.0
9558,226.0
9559,14.0
9560,182.0
9561,194.0
9562,174.0
9563,14.0
9564,65.0
9565,148.0
9566,159.0
9567,20.0
9568,59.0
9569,218.0
9570,335.0
9571,347.0
9572,328.0
9573,154.0
9574,14.0
9575,107.0
9576,126.0
9577,248.0
9578,292.0
9579,179.0
9580,107.0
9581,120.0
9582,241.0
9583,282.0
9584,335.0
9585,115.0
9586,160.0
9587,238.0
9588,285.0
9589,518.0
9590,458.0
9591,142.0
9592,152.0
9593,105.0
9594,104.0
9595,68.0
9596,239.0
9597,284.0
9598,254.0
9599,201.0
9600,229.0
9601,43.0
9602,98.0
9603,141.0
9604,18.0
9605,119.0
9606,155.0
9607,231.0
9608,200.0
9609,15.0
9610,73.0
9611,129.0
9612,117.0
9613,93.0
9614,206.0
9615,200.0
9616,210.0
9617,92.0
9618,267.0
9619,336.0
9620,359.0
9621,238.0
9622,87.0
9623,176.0
9624,347.0
9625,209.0
9626,316.0
9627,82.0
9628,216.0
9629,206.0
9630,214.0
9631,24.0
9632,57.0
9633,241.0
9634,103.0
9635,141.0
9636,14.0
9637,70.0
9638,234.0
9639,261.0
9640,288.0
9641,233.0
9642,16.0
9643,87.0
9644,87.0
9645,103.0
9646,133.0
9647,141.0
9648,160.0
9649,335.0
9650,348.0
9651,87.0
9652,145.0
9653,115.0
9654,75.0
9655,52.0
9656,60.0
9657,156.0
9658,164.0
9659,156.0
9660,154.0
9661,105.0
9662,144.0
9663,184.0
9664,190.0
9665,78.0
9666,64.0
9667,71.0
9668,104.0
9669,138.0
9670,42.0
9671,68.0
9672,146.0
9673,235.0
9674,238.0
9675,253.0
9676,22.0
9677,58.0
9678,82.0
9679,285.0
9680,221.0
9681,143.0
9682,306.0
9683,119.0
9684,146.0
9685,136.0
9686,86.0
9687,127.0
9688,103.0
9689,108.0
9690,163.0
9691,119.0
9692,85.0
9693,133.0
9694,149.0
9695,238.0
9696,46.0
9697,124.0
9698,111.0
9699,75.0
9700,79.0
9701,114.0
9702,218.0
9703,74.0
9704,46.0
9705,47.0
9706,72.0
9707,123.0
9708,63.0
9709,62.0
9710,108.0
9711,188.0
9712,188.0
9713,22.0
9714,26.0
9715,63.0
9716,76.0
9717,144.0
9718,194.0
9719,129.0
9720,117.0
9721,125.0
9722,156.0
9723,105.0
9724,87.0
9725,74.0
9726,160.0
9727,132.0
9728,58.0
9729,76.0
9730,80.0
9731,59.0
9732,21.0
9733,32.0
9734,88.0
9735,142.0
9736,110.0
9737,26.0
9738,30.0
9739,44.0
9740,130.0
9741,168.0
9742,69.0
9743,65.0
9744,44.0
9745,50.0
9746,66.0
9747,151.0
9748,292.0
9749,158.0
9750,179.0
9751,191.0
9752,158.0
9753,201.0
9754,229.0
9755,29.0
9756,37.0
9757,14.0
9758,41.0
9759,55.0
9760,78.0
9761,105.0
9762,87.0
9763,194.0
9764,108.0
9765,82.0
9766,163.0
9767,194.0
9768,89.0
9769,81.0
9770,55.0
9771,60.0
9772,83.0
9773,103.0
9774,140.0
9775,127.0
9776,206.0
9777,95.0
9778,85.0
9779,125.0
9780,141.0
9781,175.0
9782,125.0
9783,93.0
9784,131.0
9785,67.0
9786,37.0
9787,92.0
9788,111.0
9789,164.0
9790,51.0
9791,129.0
9792,137.0
9793,131.0
9794,79.0
9795,95.0
9796,87.0
9797,165.0
9798,113.0
9799,162.0
9800,128.0
9801,64.0
9802,96.0
9803,109.0
9804,120.0
9805,75.0
9806,55.0
9807,25.0
9808,69.0
9809,77.0
9810,22.0
9811,30.0
9812,24.0
9813,20.0
9814,33.0
9815,47.0
9816,48.0
9817,36.0
9818,20.0
9819,21.0
9820,38.0
9821,93.0
9822,27.0
9823,30.0
9824,42.0
9825,79.0
9826,83.0
9827,17.0
9828,21.0
9829,16.0
9830,33.0
9831,109.0
9832,124.0
9833,177.0
9834,195.0
9835,214.0
9836,63.0
9837,175.0
9838,114.0
9839,206.0
9840,60.0
9841,207.0
9842,35.0
9843,53.0
9844,77.0
9845,87.0
9846,75.0
9847,44.0
9848,38.0
9849,44.0
9850,55.0
9851,187.0
9852,296.0
9853,336.0
9854,345.0
9855,20.0
9856,48.0
9857,14.0
9858,18.0
9859,27.0
9860,89.0
9861,133.0
9862,165.0
9863,293.0
9864,320.0
9865,295.0
9866,95.0
9867,113.0
9868,80.0
9869,80.0
9870,89.0
9871,81.0
9872,43.0
9873,78.0
9874,33.0
9875,15.0
9876,20.0
9877,49.0
9878,89.0
9879,126.0
9880,127.0
9881,203.0
9882,256.0
9883,236.0
9884,28.0
9885,28.0
9886,87.0
9887,163.0
9888,158.0
9889,160.0
9890,201.0
9891,213.0
9892,407.0
9893,283.0
9894,67.0
9895,90.0
9896,85.0
9897,99.0
9898,105.0
9899,82.0
9900,75.0
9901,46.0
9902,98.0
9903,98.0
9904,122.0
9905,345.0
9906,397.0
9907,368.0
9908,671.0
9909,641.0
9910,151.0
9911,21.0
9912,133.0
9913,135.0
9914,222.0
9915,198.0
9916,268.0
9917,335.0
9918,274.0
9919,96.0
9920,396.0
9921,353.0
9922,299.0
9923,15.0
9924,11.0
9925,152.0
9926,151.0
9927,167.0
9928,339.0
9929,392.0
9930,569.0
9931,393.0
9932,429.0
9933,631.0
9934,415.0
9935,81.0
9936,231.0
9937,497.0
9938,479.0
9939,203.0
9940,15.0
9941,88.0
9942,145.0
9943,70.0
9944,270.0
9945,266.0
9946,399.0
9947,350.0
9948,149.0
9949,101.0
9950,205.0
9951,179.0
9952,91.0
9953,171.0
9954,333.0
9955,348.0
9956,479.0
9957,422.0
9958,69.0
9959,89.0
9960,202.0
9961,171.0
9962,88.0
9963,71.0
9964,138.0
9965,243.0
9966,245.0
9967,110.0
9968,123.0
9969,119.0
9970,241.0
9971,249.0
9972,201.0
9973,232.0
9974,99.0
9975,142.0
9976,41.0
9977,128.0
9978,76.0
9979,14.0
9980,25.0
9981,46.0
9982,71.0
9983,114.0
9984,60.0
9985,113.0
9986,93.0
9987,75.0
9988,20.0
9989,62.0
9990,93.0
9991,185.0
9992,249.0
9993,275.0
9994,226.0
9995,38.0
9996,117.0
9997,94.0
9998,104.0
9999,85.0
10000,108.0
10001,101.0
10002,119.0
10003,92.0
10004,156.0
10005,292.0
10006,343.0
10007,224.0
10008,293.0
10009,81.0
10010,99.0
10011,108.0
10012,110.0
10013,142.0
10014,151.0
10015,179.0
10016,236.0
10017,109.0
10018,173.0
10019,118.0
10020,112.0
10021,106.0
10022,101.0
10023,147.0
10024,180.0
10025,291.0
10026,228.0
10027,221.0
10028,212.0
10029,205.0
10030,185.0
10031,273.0
10032,171.0
10033,41.0
10034,109.0
10035,124.0
10036,169.0
10037,161.0
10038,233.0
10039,230.0
10040,233.0
10041,83.0
10042,130.0
10043,104.0
10044,83.0
10045,95.0
10046,69.0
10047,293.0
10048,204.0
10049,236.0
10050,241.0
10051,560.0
10052,205.0
10053,342.0
10054,301.0
10055,49.0
10056,56.0
10057,65.0
10058,43.0
10059,96.0
10060,178.0
10061,197.0
10062,160.0
10063,53.0
10064,70.0
10065,160.0
10066,201.0
10067,218.0
10068,64.0
10069,63.0
10070,79.0
10071,194.0
10072,189.0
10073,140.0
10074,119.0
10075,135.0
10076,87.0
10077,77.0
10078,139.0
10079,86.0
10080,156.0
10081,160.0
10082,103.0
10083,187.0
10084,132.0
10085,77.0
10086,107.0
10087,73.0
10088,145.0
10089,77.0
10090,187.0
10091,169.0
10092,56.0
10093,76.0
10094,146.0
10095,279.0
10096,73.0
10097,117.0
10098,140.0
10099,184.0
10100,213.0
10101,174.0
10102,45.0
10103,46.0
10104,179.0
10105,171.0
10106,159.0
10107,104.0
10108,63.0
10109,70.0
10110,123.0
10111,105.0
10112,113.0
10113,119.0
10114,38.0
10115,37.0
10116,68.0
10117,104.0
10118,138.0
10119,158.0
10120,55.0
10121,115.0
10122,138.0
10123,156.0
10124,154.0
10125,131.0
10126,112.0
10127,232.0
10128,129.0
10129,106.0
10130,44.0
10131,87.0
10132,124.0
10133,148.0
10134,142.0
10135,151.0
10136,66.0
10137,113.0
